timestamp,value,target,featureName,className,action
2017-10-31 13:01:25.426,0.37360156,wyqld8nD6zx6D1q4WxXVxf7Ete0tImHBDfuWMrfn1FT8G77yTC1ejz7n4nop1GxMA8cVZZ,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.426,0.78759885,wyqld8nD6zx6D1q4WxXVxf7Ete0tImHBDfuWMrfn1FT8G77yTC1ejz7n4nop1GxMA8cVZZ,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.426,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,wyqld8nD6zx6D1q4WxXVxf7Ete0tImHBDfuWMrfn1FT8G77yTC1ejz7n4nop1GxMA8cVZZ,parentJob,Task,UPDATE
2017-10-31 13:01:25.426,aBedBXa9Na5pQZHFuri8D1s62uzpX3dSRSUeluFhX5VggR9XYAjEicvosmVS,wyqld8nD6zx6D1q4WxXVxf7Ete0tImHBDfuWMrfn1FT8G77yTC1ejz7n4nop1GxMA8cVZZ,hostMachine,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,M,M,Job,NEW
2017-10-31 13:01:25.427,jqM4x99re1gpIoSCPrjCzhHcU8CTkNwJUq3fw9pp4vsSmmdTqKWleUQHNxXOyXvtYDf,M,M,Task,NEW
2017-10-31 13:01:25.427,2016884336,jqM4x99re1gpIoSCPrjCzhHcU8CTkNwJUq3fw9pp4vsSmmdTqKWleUQHNxXOyXvtYDf,durantion,Task,UPDATE
2017-10-31 13:01:25.427,0.6300278,jqM4x99re1gpIoSCPrjCzhHcU8CTkNwJUq3fw9pp4vsSmmdTqKWleUQHNxXOyXvtYDf,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.427,0.68029726,jqM4x99re1gpIoSCPrjCzhHcU8CTkNwJUq3fw9pp4vsSmmdTqKWleUQHNxXOyXvtYDf,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,jqM4x99re1gpIoSCPrjCzhHcU8CTkNwJUq3fw9pp4vsSmmdTqKWleUQHNxXOyXvtYDf,parentJob,Task,UPDATE
2017-10-31 13:01:25.427,mAH1FlGvQYXCwGS0NMLmxZhY6op7ZNJHfm8GlhRZWFQKid3VYtArjzDlOAqh,jqM4x99re1gpIoSCPrjCzhHcU8CTkNwJUq3fw9pp4vsSmmdTqKWleUQHNxXOyXvtYDf,hostMachine,Task,UPDATE
2017-10-31 13:01:25.427,VovPsUP1Eo0RCA3nWDN5tOGRWaGFF8vaBmsx1wk5YwijSWsYMW7WM95M07X09v,M,M,Task,NEW
2017-10-31 13:01:25.427,137792180,VovPsUP1Eo0RCA3nWDN5tOGRWaGFF8vaBmsx1wk5YwijSWsYMW7WM95M07X09v,durantion,Task,UPDATE
2017-10-31 13:01:25.427,0.23030323,VovPsUP1Eo0RCA3nWDN5tOGRWaGFF8vaBmsx1wk5YwijSWsYMW7WM95M07X09v,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.427,0.64628166,VovPsUP1Eo0RCA3nWDN5tOGRWaGFF8vaBmsx1wk5YwijSWsYMW7WM95M07X09v,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,VovPsUP1Eo0RCA3nWDN5tOGRWaGFF8vaBmsx1wk5YwijSWsYMW7WM95M07X09v,parentJob,Task,UPDATE
2017-10-31 13:01:25.427,4Uxe7EUjdXuywPQ79JqjK6yGG9v6YsuTcNDZu6OnOSKiWDlpI6MPYFsHoAyR92FAZ4xam,VovPsUP1Eo0RCA3nWDN5tOGRWaGFF8vaBmsx1wk5YwijSWsYMW7WM95M07X09v,hostMachine,Task,UPDATE
2017-10-31 13:01:25.427,r1cl9fqaoxz2HQBdY6sdiLR1vY5leRCujmpHEJ4VKbBFzAutfjNf8OyIAFDxW7mgO14Pm,M,M,Task,NEW
2017-10-31 13:01:25.427,436137980,r1cl9fqaoxz2HQBdY6sdiLR1vY5leRCujmpHEJ4VKbBFzAutfjNf8OyIAFDxW7mgO14Pm,durantion,Task,UPDATE
2017-10-31 13:01:25.427,0.2646739,r1cl9fqaoxz2HQBdY6sdiLR1vY5leRCujmpHEJ4VKbBFzAutfjNf8OyIAFDxW7mgO14Pm,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.427,0.73996973,r1cl9fqaoxz2HQBdY6sdiLR1vY5leRCujmpHEJ4VKbBFzAutfjNf8OyIAFDxW7mgO14Pm,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,r1cl9fqaoxz2HQBdY6sdiLR1vY5leRCujmpHEJ4VKbBFzAutfjNf8OyIAFDxW7mgO14Pm,parentJob,Task,UPDATE
2017-10-31 13:01:25.427,xOzR8cwOdfh3WbIhZejgixAshYVHmCCFTwcOfmF8FwftjzTjBlIFJNG3bYBE,r1cl9fqaoxz2HQBdY6sdiLR1vY5leRCujmpHEJ4VKbBFzAutfjNf8OyIAFDxW7mgO14Pm,hostMachine,Task,UPDATE
2017-10-31 13:01:25.427,b3WZx9etSfiy9c6XSW3pAEfrZmPh7dYjpk4YHBizfsA0iJEP5I2gRH8ZXsj4,M,M,Task,NEW
2017-10-31 13:01:25.427,606212584,b3WZx9etSfiy9c6XSW3pAEfrZmPh7dYjpk4YHBizfsA0iJEP5I2gRH8ZXsj4,durantion,Task,UPDATE
2017-10-31 13:01:25.427,0.47618395,b3WZx9etSfiy9c6XSW3pAEfrZmPh7dYjpk4YHBizfsA0iJEP5I2gRH8ZXsj4,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.427,0.4486339,b3WZx9etSfiy9c6XSW3pAEfrZmPh7dYjpk4YHBizfsA0iJEP5I2gRH8ZXsj4,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,b3WZx9etSfiy9c6XSW3pAEfrZmPh7dYjpk4YHBizfsA0iJEP5I2gRH8ZXsj4,parentJob,Task,UPDATE
2017-10-31 13:01:25.427,2cNubOJuNb4JiXM4ebeQhWSnu4aZgaT7rwuUNGRR82xOJtQDm3eNNSLKRj,b3WZx9etSfiy9c6XSW3pAEfrZmPh7dYjpk4YHBizfsA0iJEP5I2gRH8ZXsj4,hostMachine,Task,UPDATE
2017-10-31 13:01:25.427,f0dMybc4LruM2tvMdCnGaGWrTYoGEClTpiRcDinsG6RRNWlV2J6TrM0N1UBmV,M,M,Task,NEW
2017-10-31 13:01:25.427,-1939935512,f0dMybc4LruM2tvMdCnGaGWrTYoGEClTpiRcDinsG6RRNWlV2J6TrM0N1UBmV,durantion,Task,UPDATE
2017-10-31 13:01:25.427,0.32864547,f0dMybc4LruM2tvMdCnGaGWrTYoGEClTpiRcDinsG6RRNWlV2J6TrM0N1UBmV,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.427,0.36823738,f0dMybc4LruM2tvMdCnGaGWrTYoGEClTpiRcDinsG6RRNWlV2J6TrM0N1UBmV,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,f0dMybc4LruM2tvMdCnGaGWrTYoGEClTpiRcDinsG6RRNWlV2J6TrM0N1UBmV,parentJob,Task,UPDATE
2017-10-31 13:01:25.427,3Q0bkJhWhv0CKusguvhiAZHtZCallGxVganaTrHah5b685SrHLXUCXPWB4tR5,f0dMybc4LruM2tvMdCnGaGWrTYoGEClTpiRcDinsG6RRNWlV2J6TrM0N1UBmV,hostMachine,Task,UPDATE
2017-10-31 13:01:25.427,uCJLc69KZxCGc5xJr7Eem0IGqm2B0oNfBedGtkybfpPmirephcYLP6ylV2d7GV66qX,M,M,Task,NEW
2017-10-31 13:01:25.427,-1508067508,uCJLc69KZxCGc5xJr7Eem0IGqm2B0oNfBedGtkybfpPmirephcYLP6ylV2d7GV66qX,durantion,Task,UPDATE
2017-10-31 13:01:25.427,0.8299232,uCJLc69KZxCGc5xJr7Eem0IGqm2B0oNfBedGtkybfpPmirephcYLP6ylV2d7GV66qX,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.427,0.2790438,uCJLc69KZxCGc5xJr7Eem0IGqm2B0oNfBedGtkybfpPmirephcYLP6ylV2d7GV66qX,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,uCJLc69KZxCGc5xJr7Eem0IGqm2B0oNfBedGtkybfpPmirephcYLP6ylV2d7GV66qX,parentJob,Task,UPDATE
2017-10-31 13:01:25.427,FgGKOnjOWqhp60cHyNiepT2JZQ6jL9k5R213lepQpgItQBaK2UnQT3wxQ7c2,uCJLc69KZxCGc5xJr7Eem0IGqm2B0oNfBedGtkybfpPmirephcYLP6ylV2d7GV66qX,hostMachine,Task,UPDATE
2017-10-31 13:01:25.427,3QOxB0yRwC0GyFe5ZXgZ1C0ugvfAmPSmjVaYumDpHcx8N7XUlDOaIGHgG7,M,M,Task,NEW
2017-10-31 13:01:25.427,-1140901192,3QOxB0yRwC0GyFe5ZXgZ1C0ugvfAmPSmjVaYumDpHcx8N7XUlDOaIGHgG7,durantion,Task,UPDATE
2017-10-31 13:01:25.427,0.17596859,3QOxB0yRwC0GyFe5ZXgZ1C0ugvfAmPSmjVaYumDpHcx8N7XUlDOaIGHgG7,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.427,0.12810564,3QOxB0yRwC0GyFe5ZXgZ1C0ugvfAmPSmjVaYumDpHcx8N7XUlDOaIGHgG7,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,3QOxB0yRwC0GyFe5ZXgZ1C0ugvfAmPSmjVaYumDpHcx8N7XUlDOaIGHgG7,parentJob,Task,UPDATE
2017-10-31 13:01:25.427,mUQLnu1Xk6yTFbuZik3QtcawzMnSEyJcXugZEF4PqMzh8JW3aXE6IKcCGE7Spdj8uk6p,3QOxB0yRwC0GyFe5ZXgZ1C0ugvfAmPSmjVaYumDpHcx8N7XUlDOaIGHgG7,hostMachine,Task,UPDATE
2017-10-31 13:01:25.427,ZxrzkJWezQ4C8LLao6MCqDMP6Jd9de8IfSKx1GLl0U6Uuw5q3qU4jUKXR19wX2J4Vp1,M,M,Task,NEW
2017-10-31 13:01:25.427,-1946104256,ZxrzkJWezQ4C8LLao6MCqDMP6Jd9de8IfSKx1GLl0U6Uuw5q3qU4jUKXR19wX2J4Vp1,durantion,Task,UPDATE
2017-10-31 13:01:25.427,0.021832347,ZxrzkJWezQ4C8LLao6MCqDMP6Jd9de8IfSKx1GLl0U6Uuw5q3qU4jUKXR19wX2J4Vp1,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.427,0.849369,ZxrzkJWezQ4C8LLao6MCqDMP6Jd9de8IfSKx1GLl0U6Uuw5q3qU4jUKXR19wX2J4Vp1,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.427,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,ZxrzkJWezQ4C8LLao6MCqDMP6Jd9de8IfSKx1GLl0U6Uuw5q3qU4jUKXR19wX2J4Vp1,parentJob,Task,UPDATE
2017-10-31 13:01:25.427,IG8K6cvQgHBAXqeyWdg2KozCyEUN7iTXqRDrTEuEUOiRY1IBcYJ3HGRZajUatg,ZxrzkJWezQ4C8LLao6MCqDMP6Jd9de8IfSKx1GLl0U6Uuw5q3qU4jUKXR19wX2J4Vp1,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,M,M,Job,NEW
2017-10-31 13:01:25.428,RTUJyxLRTNUu7ErXl6pviX9dgHVnG59pcmbo6Wbn8ZmoTgexJpSXT43bZRQwZjTCW6i,M,M,Task,NEW
2017-10-31 13:01:25.428,2086436072,RTUJyxLRTNUu7ErXl6pviX9dgHVnG59pcmbo6Wbn8ZmoTgexJpSXT43bZRQwZjTCW6i,durantion,Task,UPDATE
2017-10-31 13:01:25.428,0.5978372,RTUJyxLRTNUu7ErXl6pviX9dgHVnG59pcmbo6Wbn8ZmoTgexJpSXT43bZRQwZjTCW6i,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.428,0.8381305,RTUJyxLRTNUu7ErXl6pviX9dgHVnG59pcmbo6Wbn8ZmoTgexJpSXT43bZRQwZjTCW6i,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,RTUJyxLRTNUu7ErXl6pviX9dgHVnG59pcmbo6Wbn8ZmoTgexJpSXT43bZRQwZjTCW6i,parentJob,Task,UPDATE
2017-10-31 13:01:25.428,qu9uNvfwXnBufbjTyg9jWApTN6ZRXsKAPdYkMf67syNsUq2EfaUBpvKsN6x,RTUJyxLRTNUu7ErXl6pviX9dgHVnG59pcmbo6Wbn8ZmoTgexJpSXT43bZRQwZjTCW6i,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,XbsaPx3c2AU3KvSFksqK5jMuSe3rMwfyfyiqbtVYhy69GWXfP0UQpfXUSFYFcuTp3,M,M,Task,NEW
2017-10-31 13:01:25.428,-1468811720,XbsaPx3c2AU3KvSFksqK5jMuSe3rMwfyfyiqbtVYhy69GWXfP0UQpfXUSFYFcuTp3,durantion,Task,UPDATE
2017-10-31 13:01:25.428,0.85326064,XbsaPx3c2AU3KvSFksqK5jMuSe3rMwfyfyiqbtVYhy69GWXfP0UQpfXUSFYFcuTp3,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.428,0.9580046,XbsaPx3c2AU3KvSFksqK5jMuSe3rMwfyfyiqbtVYhy69GWXfP0UQpfXUSFYFcuTp3,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,XbsaPx3c2AU3KvSFksqK5jMuSe3rMwfyfyiqbtVYhy69GWXfP0UQpfXUSFYFcuTp3,parentJob,Task,UPDATE
2017-10-31 13:01:25.428,hZXAH2Ic0QeVaoUf0Y6Nq7KOKQgUi1voWiPqFYSYh1A9GNWWSwusdcYjkaf2nDWH6qhAlH,XbsaPx3c2AU3KvSFksqK5jMuSe3rMwfyfyiqbtVYhy69GWXfP0UQpfXUSFYFcuTp3,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,O8dlfcj825cDP0W9qlULQLzewC7HeS8Ea68b6lYeg2MO4D0ynyb33XMSIu,M,M,Task,NEW
2017-10-31 13:01:25.428,-1740525760,O8dlfcj825cDP0W9qlULQLzewC7HeS8Ea68b6lYeg2MO4D0ynyb33XMSIu,durantion,Task,UPDATE
2017-10-31 13:01:25.428,0.45633787,O8dlfcj825cDP0W9qlULQLzewC7HeS8Ea68b6lYeg2MO4D0ynyb33XMSIu,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.428,0.7587603,O8dlfcj825cDP0W9qlULQLzewC7HeS8Ea68b6lYeg2MO4D0ynyb33XMSIu,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,O8dlfcj825cDP0W9qlULQLzewC7HeS8Ea68b6lYeg2MO4D0ynyb33XMSIu,parentJob,Task,UPDATE
2017-10-31 13:01:25.428,mUQLnu1Xk6yTFbuZik3QtcawzMnSEyJcXugZEF4PqMzh8JW3aXE6IKcCGE7Spdj8uk6p,O8dlfcj825cDP0W9qlULQLzewC7HeS8Ea68b6lYeg2MO4D0ynyb33XMSIu,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,hIgugNQAgpNUtqM9RXt66dUaKmYLrQl8cFjxxxxihcMieYx993yjunPBdYR67cx,M,M,Task,NEW
2017-10-31 13:01:25.428,122925492,hIgugNQAgpNUtqM9RXt66dUaKmYLrQl8cFjxxxxihcMieYx993yjunPBdYR67cx,durantion,Task,UPDATE
2017-10-31 13:01:25.428,0.6569775,hIgugNQAgpNUtqM9RXt66dUaKmYLrQl8cFjxxxxihcMieYx993yjunPBdYR67cx,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.428,0.93271756,hIgugNQAgpNUtqM9RXt66dUaKmYLrQl8cFjxxxxihcMieYx993yjunPBdYR67cx,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,hIgugNQAgpNUtqM9RXt66dUaKmYLrQl8cFjxxxxihcMieYx993yjunPBdYR67cx,parentJob,Task,UPDATE
2017-10-31 13:01:25.428,rizWk7BvLyc59kOeDCXLQJBkeoHCGfKn9EPl3Ae9GHxUrVWLiCUHq4l8fB9VHIYV3DX,hIgugNQAgpNUtqM9RXt66dUaKmYLrQl8cFjxxxxihcMieYx993yjunPBdYR67cx,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,CGlBghltp19nTOgnpsei1QXqP7dUY1Wra4rbuCjbB7Bg1PDHHGcbyDwgtg99,M,M,Task,NEW
2017-10-31 13:01:25.428,-52021668,CGlBghltp19nTOgnpsei1QXqP7dUY1Wra4rbuCjbB7Bg1PDHHGcbyDwgtg99,durantion,Task,UPDATE
2017-10-31 13:01:25.428,0.8721277,CGlBghltp19nTOgnpsei1QXqP7dUY1Wra4rbuCjbB7Bg1PDHHGcbyDwgtg99,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.428,0.87716854,CGlBghltp19nTOgnpsei1QXqP7dUY1Wra4rbuCjbB7Bg1PDHHGcbyDwgtg99,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,CGlBghltp19nTOgnpsei1QXqP7dUY1Wra4rbuCjbB7Bg1PDHHGcbyDwgtg99,parentJob,Task,UPDATE
2017-10-31 13:01:25.428,LgKpiInqGes06tO7DQTggSuknQsrc3MAK3fNqW0Sdm02vuKDMgBYidz9448384g,CGlBghltp19nTOgnpsei1QXqP7dUY1Wra4rbuCjbB7Bg1PDHHGcbyDwgtg99,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,tj106ACvj5HKzfchfkcsoKRJfUnKn9lQz0IMGFi03IXMVfCMsPgfYJWx7i2NdHXYo,M,M,Task,NEW
2017-10-31 13:01:25.428,1870949960,tj106ACvj5HKzfchfkcsoKRJfUnKn9lQz0IMGFi03IXMVfCMsPgfYJWx7i2NdHXYo,durantion,Task,UPDATE
2017-10-31 13:01:25.428,0.8385401,tj106ACvj5HKzfchfkcsoKRJfUnKn9lQz0IMGFi03IXMVfCMsPgfYJWx7i2NdHXYo,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.428,0.70004714,tj106ACvj5HKzfchfkcsoKRJfUnKn9lQz0IMGFi03IXMVfCMsPgfYJWx7i2NdHXYo,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,tj106ACvj5HKzfchfkcsoKRJfUnKn9lQz0IMGFi03IXMVfCMsPgfYJWx7i2NdHXYo,parentJob,Task,UPDATE
2017-10-31 13:01:25.428,pNlDrCgq8hhdXl2XZ5qwFGqNFOBTPEcvWOGYJiFdH39V8xV5dMYT1RXOuFE1v,tj106ACvj5HKzfchfkcsoKRJfUnKn9lQz0IMGFi03IXMVfCMsPgfYJWx7i2NdHXYo,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,HXuF6u6zLVTEwXfYbWcGPz9EUF1JkLoJqVt0D81FETApj1IuVFPisUGbZm2p9L3blqifT,M,M,Task,NEW
2017-10-31 13:01:25.428,141655856,HXuF6u6zLVTEwXfYbWcGPz9EUF1JkLoJqVt0D81FETApj1IuVFPisUGbZm2p9L3blqifT,durantion,Task,UPDATE
2017-10-31 13:01:25.428,0.23688,HXuF6u6zLVTEwXfYbWcGPz9EUF1JkLoJqVt0D81FETApj1IuVFPisUGbZm2p9L3blqifT,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.428,0.26678365,HXuF6u6zLVTEwXfYbWcGPz9EUF1JkLoJqVt0D81FETApj1IuVFPisUGbZm2p9L3blqifT,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,HXuF6u6zLVTEwXfYbWcGPz9EUF1JkLoJqVt0D81FETApj1IuVFPisUGbZm2p9L3blqifT,parentJob,Task,UPDATE
2017-10-31 13:01:25.428,4Uxe7EUjdXuywPQ79JqjK6yGG9v6YsuTcNDZu6OnOSKiWDlpI6MPYFsHoAyR92FAZ4xam,HXuF6u6zLVTEwXfYbWcGPz9EUF1JkLoJqVt0D81FETApj1IuVFPisUGbZm2p9L3blqifT,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,PlkWrL9g2rjX02XwEy0Nac7faUeuCwuqhow1yOVgF4jP7STzuB1vy1kH3nmW7,M,M,Task,NEW
2017-10-31 13:01:25.428,2036646548,PlkWrL9g2rjX02XwEy0Nac7faUeuCwuqhow1yOVgF4jP7STzuB1vy1kH3nmW7,durantion,Task,UPDATE
2017-10-31 13:01:25.428,0.3783481,PlkWrL9g2rjX02XwEy0Nac7faUeuCwuqhow1yOVgF4jP7STzuB1vy1kH3nmW7,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.428,0.67788845,PlkWrL9g2rjX02XwEy0Nac7faUeuCwuqhow1yOVgF4jP7STzuB1vy1kH3nmW7,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.428,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,PlkWrL9g2rjX02XwEy0Nac7faUeuCwuqhow1yOVgF4jP7STzuB1vy1kH3nmW7,parentJob,Task,UPDATE
2017-10-31 13:01:25.428,wk8avkhllFxAjJDUqV1982qstVFUiul2CwaaOmYJDRTQatdUpK30d8jT4hxcSx8,PlkWrL9g2rjX02XwEy0Nac7faUeuCwuqhow1yOVgF4jP7STzuB1vy1kH3nmW7,hostMachine,Task,UPDATE
2017-10-31 13:01:25.428,ABVBQljckW886vmw4GJJRLkOIUt410EVgqz7dBVkrOexBewLSugue2UtHd,M,M,Task,NEW
2017-10-31 13:01:25.429,1992879428,ABVBQljckW886vmw4GJJRLkOIUt410EVgqz7dBVkrOexBewLSugue2UtHd,durantion,Task,UPDATE
2017-10-31 13:01:25.429,0.81747323,ABVBQljckW886vmw4GJJRLkOIUt410EVgqz7dBVkrOexBewLSugue2UtHd,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.429,0.025947154,ABVBQljckW886vmw4GJJRLkOIUt410EVgqz7dBVkrOexBewLSugue2UtHd,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.429,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,ABVBQljckW886vmw4GJJRLkOIUt410EVgqz7dBVkrOexBewLSugue2UtHd,parentJob,Task,UPDATE
2017-10-31 13:01:25.429,bbYV0EFvRsTzjqe1ynr2vqnxa0rdcKb7lT5AIPXziUcKpf5Wy0depUQOVHvHzXFl,ABVBQljckW886vmw4GJJRLkOIUt410EVgqz7dBVkrOexBewLSugue2UtHd,hostMachine,Task,UPDATE
2017-10-31 13:01:25.429,HpcwLkPkW2mfNM273ASvK56UoEnN0jwpRHVPn4DQZNdOnEmykivdaElJvaOyvvAAt0Ljpt,M,M,Job,NEW
2017-10-31 13:01:25.429,AK52XWD8ynBnQL8ngJusQpH6KxSII5tc6J35fJoLdZbr2pgGPOAuMruVRrSw8,M,M,Task,NEW
2017-10-31 13:01:25.429,804196472,AK52XWD8ynBnQL8ngJusQpH6KxSII5tc6J35fJoLdZbr2pgGPOAuMruVRrSw8,durantion,Task,UPDATE
2017-10-31 13:01:25.429,0.5367767,AK52XWD8ynBnQL8ngJusQpH6KxSII5tc6J35fJoLdZbr2pgGPOAuMruVRrSw8,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.429,0.23311561,AK52XWD8ynBnQL8ngJusQpH6KxSII5tc6J35fJoLdZbr2pgGPOAuMruVRrSw8,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.429,HpcwLkPkW2mfNM273ASvK56UoEnN0jwpRHVPn4DQZNdOnEmykivdaElJvaOyvvAAt0Ljpt,AK52XWD8ynBnQL8ngJusQpH6KxSII5tc6J35fJoLdZbr2pgGPOAuMruVRrSw8,parentJob,Task,UPDATE
2017-10-31 13:01:25.429,biEmRPOVQc9HUulsQkF6XeNYOXX7RlfmEOfsSI7TXlOAWuXFkeriHGHI8Ry2MJ5,AK52XWD8ynBnQL8ngJusQpH6KxSII5tc6J35fJoLdZbr2pgGPOAuMruVRrSw8,hostMachine,Task,UPDATE
2017-10-31 13:01:25.429,Du7FNwjNAKqzsZuGG2Y5dmFQB57DLNt0zGtVo9vUzGwoXffKXKsNlVqwM4Oi9m,M,M,Task,NEW
2017-10-31 13:01:25.429,-1982350768,Du7FNwjNAKqzsZuGG2Y5dmFQB57DLNt0zGtVo9vUzGwoXffKXKsNlVqwM4Oi9m,durantion,Task,UPDATE
2017-10-31 13:01:25.429,0.2831139,Du7FNwjNAKqzsZuGG2Y5dmFQB57DLNt0zGtVo9vUzGwoXffKXKsNlVqwM4Oi9m,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.429,0.4518963,Du7FNwjNAKqzsZuGG2Y5dmFQB57DLNt0zGtVo9vUzGwoXffKXKsNlVqwM4Oi9m,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.429,HpcwLkPkW2mfNM273ASvK56UoEnN0jwpRHVPn4DQZNdOnEmykivdaElJvaOyvvAAt0Ljpt,Du7FNwjNAKqzsZuGG2Y5dmFQB57DLNt0zGtVo9vUzGwoXffKXKsNlVqwM4Oi9m,parentJob,Task,UPDATE
2017-10-31 13:01:25.429,beBL94YMYbQEqo4MZxwFyNL1P4PxeAckbGxM3aGLmYIy7lcy7flkczeZ90O47U38Zm4GLZ,Du7FNwjNAKqzsZuGG2Y5dmFQB57DLNt0zGtVo9vUzGwoXffKXKsNlVqwM4Oi9m,hostMachine,Task,UPDATE
2017-10-31 13:01:25.429,cXDhkSbyOSFveme59rPsW0ZbNMFjGJDRRjvPRBl5oMpcnZJZOvs9Vyssd4O67Vbz,M,M,Task,NEW
2017-10-31 13:01:25.429,2025441636,cXDhkSbyOSFveme59rPsW0ZbNMFjGJDRRjvPRBl5oMpcnZJZOvs9Vyssd4O67Vbz,durantion,Task,UPDATE
