ID,timestamp,durantion,consumedDisk,consumedCPUrate,parentJob,hostMachine
9yq4VSSVnlbwYu1frkTBKrYXf2G10lwS54yRmYpK6oWacwF14VkwJdCnBZHBR,2017-10-31 13:01:25.057,1442476900,0.6947189,0.99465406,flarQTea6uxABue3R7kbGaMumDYB8qRbi2Zcs8uENS1OdVlClOI9N93GNkl4RvTfG8IG,S3C5IK6n98OB5wTcPFJLC729q1GmsXaaowA8WStBcr48627UbsaUP2c8lSHZGkt6k
zkUvjSxpNIIhNudeLoV2B1uD6BdyIpWVj5aqca7xQIwIhDm9Hx7cDHofLk7TwhTOYl,2017-10-31 13:01:25.057,154981260,0.5614713,0.10773116,flarQTea6uxABue3R7kbGaMumDYB8qRbi2Zcs8uENS1OdVlClOI9N93GNkl4RvTfG8IG,wk8avkhllFxAjJDUqV1982qstVFUiul2CwaaOmYJDRTQatdUpK30d8jT4hxcSx8
EP9JldedInskxawB9J9WQ31tZuGAIVuqpFEM6d5DbV93obuoNyrdlJ9yI7zHbOKx2Csm,2017-10-31 13:01:25.057,-53606564,0.749389,0.3938036,flarQTea6uxABue3R7kbGaMumDYB8qRbi2Zcs8uENS1OdVlClOI9N93GNkl4RvTfG8IG,rizWk7BvLyc59kOeDCXLQJBkeoHCGfKn9EPl3Ae9GHxUrVWLiCUHq4l8fB9VHIYV3DX
RAXSBkvc5eAcEUpBCWcnfQgl8RYKmAGTOjYW0hOb2S58HcP3e9GnDzdvGUNu1TFZc,2017-10-31 13:01:25.057,2120076264,0.77676886,0.045984805,flarQTea6uxABue3R7kbGaMumDYB8qRbi2Zcs8uENS1OdVlClOI9N93GNkl4RvTfG8IG,ff5khUOXHAu4YJU0pYGTt6uXTuSyKJ096rqOYllqGjk0KUfccK1bO86dmV5lwoUS
495zRxVQOQcfD59YTHMvY7AsgRgTSjlL0nT7IeT1DfiYM39ETVEXnd3wcpfBZi,2017-10-31 13:01:25.058,-687582920,0.9902489,0.17547262,flarQTea6uxABue3R7kbGaMumDYB8qRbi2Zcs8uENS1OdVlClOI9N93GNkl4RvTfG8IG,bbYV0EFvRsTzjqe1ynr2vqnxa0rdcKb7lT5AIPXziUcKpf5Wy0depUQOVHvHzXFl
CiXajmggy3KydSlhi6EMBfOqaslWhjvpOojQ8xYLlPfliJP6q90QhNV2r4LxPydbBKJIq8,2017-10-31 13:01:25.058,-1031775592,0.06103915,0.27891457,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,lps7qKfWbXdiMvf4ek212cURQAlNLFWqjyRMmj42g0ITH5Up6X111uLhRR
Wvk9fbgZotbhh5noz5CHPelKZYvz0lgtDKkRaKpu3DT46XyGdRNoZyxG5sQN5L,2017-10-31 13:01:25.058,-1919193348,0.95960116,0.3510505,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,RTSkBQgFPH410SViLusRTigbkjR2ffYNvfkJUC4pIDFxp5vymk7sg7nstI8D
oU3JydqJ4dgsdeG1MagdpdhQu1W36VlAnKTKvC3Of52Tq8RykJD23QKxrY6Rq0vlKRZOD,2017-10-31 13:01:25.059,2116718004,0.044641495,0.051904917,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,2cNubOJuNb4JiXM4ebeQhWSnu4aZgaT7rwuUNGRR82xOJtQDm3eNNSLKRj
oESU92VFnvcg6bVF1ybgwjFalCuhYGkziD19LwwFICcgdZmlk0wlGMJalo7S5jLc07,2017-10-31 13:01:25.059,1075653372,0.23601776,0.8251461,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,OXit92Ih5ytyadM0T9htBwXsNF3nprHdKyGPoF2ECqxJM1EvbamWA8HTQVw4AnU
sSK3BIt6oG6MKRH7Poq4ReoRqAqoAFLVPUejB0MTLEvsSdxad8ggAAhy5uUaOMTkc7Sm,2017-10-31 13:01:25.059,-1810949380,0.4762321,0.42333877,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,wk8avkhllFxAjJDUqV1982qstVFUiul2CwaaOmYJDRTQatdUpK30d8jT4hxcSx8
lJLu7Ifr49ZXiXXbwBZ00OcUMeUTnN2GCkyoUnSDMEEV50OG7XCiKpKYIl6IhHdV,2017-10-31 13:01:25.059,835473328,0.43809128,0.33133334,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,9Ond1JDvIg1GPQppcR3Eqqyigi0TlvEBQrBrRTyNd1ev9QzjTlg39Wya3ffVLJcpfo2
QB6utAzF88JZpzKVTXtig0d3vGtYZ684WPj4Mziq6T2urKC5WYlqyhy6or1aU1Q5,2017-10-31 13:01:25.059,-442278656,0.80399364,0.8375463,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,S3C5IK6n98OB5wTcPFJLC729q1GmsXaaowA8WStBcr48627UbsaUP2c8lSHZGkt6k
uQ567dKWfxt8toFKqZCIGekmDKXihYAuuhtBo2jGa7whji2xSZGmW5CNKcc0yO,2017-10-31 13:01:25.059,153036784,0.57916784,0.68270856,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,v112G3rfA9b2bDnHTN7G7RckoBVG370vHdfy2h0b4qPyteFXNwCv0ucv3bs61PXl49XeGx
qaDWyYgUOZStAGawmHlkdLgO0rpFUiKUpod0pVu9WDLF06Xe06IS6SoDafYalA1RvNMuxH,2017-10-31 13:01:25.059,-1317834312,0.6340628,0.8585499,ibPmy9kqr8wdLeCeieJVkIwdh3qcHvhltAvhog5QLFPPhs0t32lElopKTGEaWtSb,lUqYfqToV80heOb0QcdP4EzzYetQWOuVN5QWTg6jTfU0Xro7JkMsC9b1wrPrymrTg
MXcVPyiyvG1HFFg0Kyy6OsZpGGDznMiS0uLDbEvr7Zitl2iD0nCvwxIZY8QWmE,2017-10-31 13:01:25.06,1643524340,0.2518708,0.94648033,3Tr7Bda6QaNopqZ4RcLeqhcqB1JjbKYRYLV1dLCUx8jkrcsUTehnby8QARAae,iV06ttOwf9NvIkUpOTH5jLkPZb0SYigy10ZpMDqOLmOSdlZvrOxNTM7ONdJwSwpNZ4ciXs
kXXVTRnudSLEm1Mpw9qY1mxjK1XfhZHhSgSoo6zGdYzekiYmLakAj3bwMD0T,2017-10-31 13:01:25.06,-722886548,0.2907766,0.19767767,3Tr7Bda6QaNopqZ4RcLeqhcqB1JjbKYRYLV1dLCUx8jkrcsUTehnby8QARAae,bbYV0EFvRsTzjqe1ynr2vqnxa0rdcKb7lT5AIPXziUcKpf5Wy0depUQOVHvHzXFl
MqGh3fv6dI4orQ8SZoM51zgI6NnRmFodJnZGaSt8ixmMx53XS6EJPRjkeu,2017-10-31 13:01:25.06,734404556,0.27725685,0.552115,3Tr7Bda6QaNopqZ4RcLeqhcqB1JjbKYRYLV1dLCUx8jkrcsUTehnby8QARAae,NRdHixcIHorpJfdLymPYDV0tQxD2LWup8YnAgxMCC2cIjf5N7EpUG4bazgLYcatZO84
d9t2dbawhww5fG6mZSUIbE1ZFZvD8JaulHIN5VtMgurVqUp9OMzTorHHag4uFxX,2017-10-31 13:01:25.06,857060268,0.9960416,0.36068863,3Tr7Bda6QaNopqZ4RcLeqhcqB1JjbKYRYLV1dLCUx8jkrcsUTehnby8QARAae,beBL94YMYbQEqo4MZxwFyNL1P4PxeAckbGxM3aGLmYIy7lcy7flkczeZ90O47U38Zm4GLZ
zAkhsUOugrsx5zqeQh2vbjxanrvrtEGrnZDvMPaopspLnqp3LhHnUfFACqD,2017-10-31 13:01:25.06,-1462075448,0.7983114,0.81359065,3Tr7Bda6QaNopqZ4RcLeqhcqB1JjbKYRYLV1dLCUx8jkrcsUTehnby8QARAae,xOzR8cwOdfh3WbIhZejgixAshYVHmCCFTwcOfmF8FwftjzTjBlIFJNG3bYBE
OAPNdvz5S4a3gQdW45OlUCKCeNuX67lo4QuxOxHpO71LmeHr1dn7g6JXNVtnznZEY,2017-10-31 13:01:25.061,370525140,0.14665115,0.45007014,3Tr7Bda6QaNopqZ4RcLeqhcqB1JjbKYRYLV1dLCUx8jkrcsUTehnby8QARAae,ff5khUOXHAu4YJU0pYGTt6uXTuSyKJ096rqOYllqGjk0KUfccK1bO86dmV5lwoUS
Dey6hHiCF1YbIHcHHjMLa3QE6eltO58VAJc8SnA6VVQm6N48nuXAcBzEXBKN,2017-10-31 13:01:25.061,-1881052552,0.30583167,0.1894157,3Tr7Bda6QaNopqZ4RcLeqhcqB1JjbKYRYLV1dLCUx8jkrcsUTehnby8QARAae,lps7qKfWbXdiMvf4ek212cURQAlNLFWqjyRMmj42g0ITH5Up6X111uLhRR
8KSN1WwS8s6BqeSUq00IF744VZJg1J1TEOlURjs5IEcwrI96m6CU3lQ47z26JMsVGizn,2017-10-31 13:01:25.061,-647389960,0.9560835,0.5146336,3Tr7Bda6QaNopqZ4RcLeqhcqB1JjbKYRYLV1dLCUx8jkrcsUTehnby8QARAae,AJTkEzA98dsxsrhAfPdrfkPqi4GpC2hfVDN0rpQeTw8P9kb1cNn3d2BbFPW
JgvAsosCNs2HTGiUEhtbSxZgpSCM1nbm5kfW3kNBBdIB5FwoHIMsvqJYtlCTSrSkRZs,2017-10-31 13:01:25.061,1808126452,0.041546643,0.88849795,nCI8rmlVCaY4XJ7uss1MO9u02zhVs0aotJzl9UvK6Xb8tis9qIzCrYp9fXqTz0SvkyMRu,mAH1FlGvQYXCwGS0NMLmxZhY6op7ZNJHfm8GlhRZWFQKid3VYtArjzDlOAqh
RWZAygTkjCwapoSmP8tXi6gniuknbxZUwHctDbeso6XCiKitBsgRdt4N6Ka5WFcus4,2017-10-31 13:01:25.062,-1435894440,0.47729748,0.97339654,nCI8rmlVCaY4XJ7uss1MO9u02zhVs0aotJzl9UvK6Xb8tis9qIzCrYp9fXqTz0SvkyMRu,HAkB3rCpZ0GOISI3weN7qjelZ5mqhQPWVAuA3yqGRZpLu9O2PCcWrigHYSUq3
1GBSellH3Tpw9dCy44ylmfLxKFotvs40ogI9vK9iv1TGbBiLIkWRFpq2iI237K,2017-10-31 13:01:25.062,344053940,0.85584384,0.5275622,nCI8rmlVCaY4XJ7uss1MO9u02zhVs0aotJzl9UvK6Xb8tis9qIzCrYp9fXqTz0SvkyMRu,LgKpiInqGes06tO7DQTggSuknQsrc3MAK3fNqW0Sdm02vuKDMgBYidz9448384g
w9OSwKIYyrG207ZTZEs2hVGcPL9J3uAOoG4YfhHziqZXqqyWvNU7YcmN3oBF,2017-10-31 13:01:25.062,-1255247128,0.680233,0.77815306,nCI8rmlVCaY4XJ7uss1MO9u02zhVs0aotJzl9UvK6Xb8tis9qIzCrYp9fXqTz0SvkyMRu,FgGKOnjOWqhp60cHyNiepT2JZQ6jL9k5R213lepQpgItQBaK2UnQT3wxQ7c2
yitBcFxCxjNHNXdpu6846VwKDtqgLX2sqK318qynuxyYxpz2EdN1O8NbYP2kAhmdYt0vo,2017-10-31 13:01:25.062,491705104,0.037151337,0.2891618,nCI8rmlVCaY4XJ7uss1MO9u02zhVs0aotJzl9UvK6Xb8tis9qIzCrYp9fXqTz0SvkyMRu,LgKpiInqGes06tO7DQTggSuknQsrc3MAK3fNqW0Sdm02vuKDMgBYidz9448384g
smO29imxokcWePrl4oYMjxoeyE4L9lUgfxGbynOSCKmSmSiHDPuQEXTzSfw,2017-10-31 13:01:25.063,-366873712,0.417167,0.24006557,nCI8rmlVCaY4XJ7uss1MO9u02zhVs0aotJzl9UvK6Xb8tis9qIzCrYp9fXqTz0SvkyMRu,HAkB3rCpZ0GOISI3weN7qjelZ5mqhQPWVAuA3yqGRZpLu9O2PCcWrigHYSUq3
yWGmRf0XX5BOTnPTxDJX9waD7nEjNDhEgSukkEJmcLjn4MVquqoFixYFjWH8,2017-10-31 13:01:25.063,-328572768,0.2765038,0.9101934,nCI8rmlVCaY4XJ7uss1MO9u02zhVs0aotJzl9UvK6Xb8tis9qIzCrYp9fXqTz0SvkyMRu,ZYj1t5uk6cFIHiL96sqQhLKfvXM9cn2c5YHbHgnOUHgYDz5tyIWE7ai1gh8FQ8Rf5C88W
vBNLcypgGDiLmPXUfTMsneRrEpa6a0OtW2E9UBEv4sUS3yBkFh8Nfv8YCcHeL,2017-10-31 13:01:25.063,407271064,0.6954089,0.76036423,9A3c4KFI8wnqnxIA1P7WucD8yMKMMJwBGoMUCZsouizfeI9ujDLqd7PpWEfLvf8s,ZYj1t5uk6cFIHiL96sqQhLKfvXM9cn2c5YHbHgnOUHgYDz5tyIWE7ai1gh8FQ8Rf5C88W
goMcXDIg3wTDjehNRySy9lkFF4oQJWuWEiNbEu5oiUsMdn6J2qpTbc3w8nCF2dfHs,2017-10-31 13:01:25.064,-214584360,0.5132862,0.7129051,9A3c4KFI8wnqnxIA1P7WucD8yMKMMJwBGoMUCZsouizfeI9ujDLqd7PpWEfLvf8s,FkL7HzKJoX7Zfh4FXu9FvWebV9Bv6bPXzfJsdxMMwgOJrYw8ItHAssXQnceR1ICO7mQ7p
ifcsAEs4TjtQXjfrvAUZ7OUbeWCYx6fDV4YKGfYsdHn9t8fysj0jJOs6pFJPt7J1GC12E,2017-10-31 13:01:25.064,-790934488,0.7324936,0.9463958,9A3c4KFI8wnqnxIA1P7WucD8yMKMMJwBGoMUCZsouizfeI9ujDLqd7PpWEfLvf8s,d8sDKAnW8Uf9ALALQZ5KzpHCHgQKAB2VPpTGIJrYt4rkN4gm7QCUZ6hBqaay74myS
OPity6Zcrq0erO0ZOQBlLUUi43WzGCPrHbbGwIEbazKxPfBdSSpwUMSH4XfFNCP0s82,2017-10-31 13:01:25.064,255239196,0.34364212,0.6242899,9A3c4KFI8wnqnxIA1P7WucD8yMKMMJwBGoMUCZsouizfeI9ujDLqd7PpWEfLvf8s,beBL94YMYbQEqo4MZxwFyNL1P4PxeAckbGxM3aGLmYIy7lcy7flkczeZ90O47U38Zm4GLZ
PyoCu1L5EEUu6SCwMHJ0M8sSpWqzFC3IhDO16HvJfnUAEdehDPOoly5aChtFSVwmgcjGut,2017-10-31 13:01:25.064,-1451210968,0.54861045,0.58791983,9A3c4KFI8wnqnxIA1P7WucD8yMKMMJwBGoMUCZsouizfeI9ujDLqd7PpWEfLvf8s,lUqYfqToV80heOb0QcdP4EzzYetQWOuVN5QWTg6jTfU0Xro7JkMsC9b1wrPrymrTg
4pQs1rZnjmFWZ41N8jjEc2KiqjwMkBjaj1g2vggL97GtuvK3VuBUFSfi5h4k9,2017-10-31 13:01:25.064,-720536788,0.4043395,0.014056861,9A3c4KFI8wnqnxIA1P7WucD8yMKMMJwBGoMUCZsouizfeI9ujDLqd7PpWEfLvf8s,dTVfgKjM2MN4qSI4keVEWuKBlsCDGUNfIUXQ3iamJPKPNGKuXsOtGk0vTkWcIEfydvoWG
Lq1O55bQ1bUS1AJYmjd2506PC9GK3oBgr7exUzNUTTIZl7LiXtAL99zC69,2017-10-31 13:01:25.064,1931310896,0.72317356,0.9064904,9A3c4KFI8wnqnxIA1P7WucD8yMKMMJwBGoMUCZsouizfeI9ujDLqd7PpWEfLvf8s,S3C5IK6n98OB5wTcPFJLC729q1GmsXaaowA8WStBcr48627UbsaUP2c8lSHZGkt6k
4GmWlUiV9YXMxJQsAAsPIHBZgpVGmWbicyaSb1ueoMfrxTJAtX1dXOOwd71n,2017-10-31 13:01:25.065,1732825364,0.7696382,0.60543215,cCIlp1iYaM6voBcfiMcjiixffNwcU7rFqgnaa5FA4hUNCyJ4opPTZFyuwEmXW,RTSkBQgFPH410SViLusRTigbkjR2ffYNvfkJUC4pIDFxp5vymk7sg7nstI8D
oM5Wh5qWbELyfNi0el6DG7kAtba69NRaWsfYWvCnATFzvM3HVexyG2YheFrcV,2017-10-31 13:01:25.065,-850677748,0.2175247,0.8928592,cCIlp1iYaM6voBcfiMcjiixffNwcU7rFqgnaa5FA4hUNCyJ4opPTZFyuwEmXW,3Q0bkJhWhv0CKusguvhiAZHtZCallGxVganaTrHah5b685SrHLXUCXPWB4tR5
6hjatSg05ccxHlISlFO5crlXf7dGZ97vjBf6ecLubOKRsYOeoku7rjcL1YL0EvCu,2017-10-31 13:01:25.066,-130095300,0.88722694,0.9177555,cCIlp1iYaM6voBcfiMcjiixffNwcU7rFqgnaa5FA4hUNCyJ4opPTZFyuwEmXW,dTVfgKjM2MN4qSI4keVEWuKBlsCDGUNfIUXQ3iamJPKPNGKuXsOtGk0vTkWcIEfydvoWG
6J4rqO5EaNasy0spifvKI0bhb9pn0Hc3RJbSoChrEJ8PVFKFnlDFJB89SQkqYm,2017-10-31 13:01:25.066,-1740551948,0.74963766,0.28505892,cCIlp1iYaM6voBcfiMcjiixffNwcU7rFqgnaa5FA4hUNCyJ4opPTZFyuwEmXW,RTSkBQgFPH410SViLusRTigbkjR2ffYNvfkJUC4pIDFxp5vymk7sg7nstI8D
Z9HUg2PK9eQGdtJbY2iu1yjxOLdZv9x9OFDe1lZysSNATLTHd7IviR1HGWJAu7B6,2017-10-31 13:01:25.066,971888224,0.27151442,0.22620845,cCIlp1iYaM6voBcfiMcjiixffNwcU7rFqgnaa5FA4hUNCyJ4opPTZFyuwEmXW,urmeQLeDcE0nE3wa6ZBnzQlQOfZfGRb23xhMp5w8DfeMlnE4hK8VXAWBcFkusyV9j8umX
igcMwCbsGCbhndl1msSFAzlVjjm4IDrp3A5OSEVuNMa6Xcj4T33Y0NT2nXKKDTx1QyE,2017-10-31 13:01:25.066,1756239212,0.073751986,0.5681656,cCIlp1iYaM6voBcfiMcjiixffNwcU7rFqgnaa5FA4hUNCyJ4opPTZFyuwEmXW,AFJJLad04qspvlbhSYI3aFzgfUlhU9IqXuTkgWFfymcfR7r4x9afLOjU7Mo
LUZRUjQCOiDlYkXTuXh14HxwzH2oUpfqLabf1w5jLkpots1k1VZBjhDQOm0QNP5T,2017-10-31 13:01:25.066,728670876,0.1696828,0.2609191,cCIlp1iYaM6voBcfiMcjiixffNwcU7rFqgnaa5FA4hUNCyJ4opPTZFyuwEmXW,pNlDrCgq8hhdXl2XZ5qwFGqNFOBTPEcvWOGYJiFdH39V8xV5dMYT1RXOuFE1v
NcFbYFcxtiStCqKGmcobNcjxfJXh543F8QLT9SUub8Voq7y34QBPymX6P3xClYlfXDbxVi,2017-10-31 13:01:25.067,-855602780,0.9507795,0.46912634,TpLJGGBSDzOy0q7YWs70JQPUpo5Q1oX0nJxqtpp4eHt1h0pjzfAgkj9mWKwNC,OXit92Ih5ytyadM0T9htBwXsNF3nprHdKyGPoF2ECqxJM1EvbamWA8HTQVw4AnU
GOMaF7NvGUkfFwyx0ThVmJC2ofypLgHPLQXcV1CW51w9DK0AeZnB9XPBh4wlmMf,2017-10-31 13:01:25.067,-926019216,0.09199101,0.6151208,TpLJGGBSDzOy0q7YWs70JQPUpo5Q1oX0nJxqtpp4eHt1h0pjzfAgkj9mWKwNC,NRdHixcIHorpJfdLymPYDV0tQxD2LWup8YnAgxMCC2cIjf5N7EpUG4bazgLYcatZO84
fDdTQEUCZqRr0snu7Nwl9tbrVpb3CPtI3RXxHqN9VjeYmdByKP9fRpDuYwuPeQLfAmV,2017-10-31 13:01:25.067,62258504,0.4120199,0.18616664,TpLJGGBSDzOy0q7YWs70JQPUpo5Q1oX0nJxqtpp4eHt1h0pjzfAgkj9mWKwNC,lUqYfqToV80heOb0QcdP4EzzYetQWOuVN5QWTg6jTfU0Xro7JkMsC9b1wrPrymrTg
RnBuONx98Bxs3zAoA0Vfl1p0QIsjOLkWBJOWOQ5vxucKff9JjWWRXlztoM3j,2017-10-31 13:01:25.067,483478336,0.9706597,0.30629116,TpLJGGBSDzOy0q7YWs70JQPUpo5Q1oX0nJxqtpp4eHt1h0pjzfAgkj9mWKwNC,S3C5IK6n98OB5wTcPFJLC729q1GmsXaaowA8WStBcr48627UbsaUP2c8lSHZGkt6k
KYrXSHH6qqtAovwey5P2YhSkFLZqfo3fSDu5vTTNcJI1m348cJY8EGoZtwNi9fQDGy,2017-10-31 13:01:25.068,-287253528,0.31484717,0.8555943,TpLJGGBSDzOy0q7YWs70JQPUpo5Q1oX0nJxqtpp4eHt1h0pjzfAgkj9mWKwNC,mUQLnu1Xk6yTFbuZik3QtcawzMnSEyJcXugZEF4PqMzh8JW3aXE6IKcCGE7Spdj8uk6p
LeXdzLAEisQGOi16sf5ASouimkCcTUOIqOeuVoDjGm3hZucc3DlEajRtrf5dt,2017-10-31 13:01:25.068,412294432,0.6819802,0.97400445,TpLJGGBSDzOy0q7YWs70JQPUpo5Q1oX0nJxqtpp4eHt1h0pjzfAgkj9mWKwNC,IG8K6cvQgHBAXqeyWdg2KozCyEUN7iTXqRDrTEuEUOiRY1IBcYJ3HGRZajUatg
VSOLBY8dadnsFZq34TrhnYt1NjKj8Bb9rlGseojgi8Bmj98G9iX2M2yHQis0,2017-10-31 13:01:25.068,1130240148,0.52466893,0.63498443,TpLJGGBSDzOy0q7YWs70JQPUpo5Q1oX0nJxqtpp4eHt1h0pjzfAgkj9mWKwNC,wk8avkhllFxAjJDUqV1982qstVFUiul2CwaaOmYJDRTQatdUpK30d8jT4hxcSx8
VJ9vfb7BYYXnAcaLO5ZPLdf5GfyICPE3wgbm56wM8H6fNEmABUqgrGDYc7,2017-10-31 13:01:25.069,-725431016,0.53555614,0.19527942,Ngf9sMFbNsBbagAKa3QK5K7C8OqTMoYhpqP0NLfv0WwpjE0HXqwKhhUmy9sD9d,YHGnqyHWVjG9WHaw6OU9fcFfP2JzVdGKKeNVDrteT0Ouleyy3BSumkGXGKf7Kwod
siDAdTWetYDqf0SHhuA5mtgzyTpfH8CNNvB4pjI6lkddkP2YlEgt2dgj9JhJfH,2017-10-31 13:01:25.069,1848452812,0.021581948,0.6475861,Ngf9sMFbNsBbagAKa3QK5K7C8OqTMoYhpqP0NLfv0WwpjE0HXqwKhhUmy9sD9d,hFk1B3MVaNhyET1y8V0SSIkDU2IDytxPtQQHKS4fdxZZJ2CbzLz9FOuTKl
bqRXWzILwYOvMd9cO46JfpiuarguWB2Iq8mf5isCep8ZidWdhVYcpH4029QJ,2017-10-31 13:01:25.069,1242779748,0.36289275,0.02000773,Ngf9sMFbNsBbagAKa3QK5K7C8OqTMoYhpqP0NLfv0WwpjE0HXqwKhhUmy9sD9d,hFk1B3MVaNhyET1y8V0SSIkDU2IDytxPtQQHKS4fdxZZJ2CbzLz9FOuTKl
SjLM1S7iNmHo6qcnMIoxeNm0MJFo9K3fN7eZxUvHy5cbTwZ161xmW79SaSVhmt,2017-10-31 13:01:25.069,-1496243984,0.78289795,0.46772575,Ngf9sMFbNsBbagAKa3QK5K7C8OqTMoYhpqP0NLfv0WwpjE0HXqwKhhUmy9sD9d,GRmUnbuNHbBVPbNPf5piOzGp0SFmJu1JoyGRu1pYtwC6Lmu38ShEucbW32aE9H
fCbxThFw5WW00cNDDJfhKL04TaIwotP9GMp3uT5wJsSqCwjZMAF8cBE84E3,2017-10-31 13:01:25.07,-424744780,0.8054097,0.7848573,Ngf9sMFbNsBbagAKa3QK5K7C8OqTMoYhpqP0NLfv0WwpjE0HXqwKhhUmy9sD9d,zy6LwjEg0Y4mJkUfwV5zIqWya6ALPYTPx1eZxSWSfmFnKXwskcLCNKarJHxZ
4a2Vr34czO3y1PDXnMfX3Zg5gruhqkIe8Ae9inkwIqsOB2pOZyjq4rL1R4phjLrivNJ,2017-10-31 13:01:25.07,-1869967308,0.4380793,0.37003088,Ngf9sMFbNsBbagAKa3QK5K7C8OqTMoYhpqP0NLfv0WwpjE0HXqwKhhUmy9sD9d,hFk1B3MVaNhyET1y8V0SSIkDU2IDytxPtQQHKS4fdxZZJ2CbzLz9FOuTKl
3HewKk6iaLl5GkDCXv2iausNoMD3MeSdTVgt6d6DiRj7I5B0jk0yKRxrFR,2017-10-31 13:01:25.07,-787359584,0.64155376,0.16506928,Ngf9sMFbNsBbagAKa3QK5K7C8OqTMoYhpqP0NLfv0WwpjE0HXqwKhhUmy9sD9d,pNlDrCgq8hhdXl2XZ5qwFGqNFOBTPEcvWOGYJiFdH39V8xV5dMYT1RXOuFE1v
SII58CAOHSv7yBnBELAnxRm9UoZcwXAdaNYW9QgH7cVAkygScvkeUnfOA1oD,2017-10-31 13:01:25.07,481467904,0.3316297,0.42021745,QoP7LkO1ZmIhhtywU1YIwi8qjkbUjiCvDgJ26m55Fi0yQ4yqQYPbSXVt1Z9ExX,dATSbxk0sbEQKUNNzSoVhpJ1qxEN9A6JnqNlRxJJfzBwkAZOB3vjsPlhGkQjUqn
f68SL32Jz8tg6XvsR94HE0KP9zqncSVtu1oCbt34pDcvUUO1lZ0WCUfGKI4JLjQl2XNQV1,2017-10-31 13:01:25.07,-2004124108,0.22645849,0.57649124,QoP7LkO1ZmIhhtywU1YIwi8qjkbUjiCvDgJ26m55Fi0yQ4yqQYPbSXVt1Z9ExX,LgKpiInqGes06tO7DQTggSuknQsrc3MAK3fNqW0Sdm02vuKDMgBYidz9448384g
Fas8sH6DSfHygXAZicht61vHeDd1PpUOIksBvBZRPS6IOGJQER4RIkLHL9b2oBB,2017-10-31 13:01:25.071,-99534144,0.8884675,0.7662969,QoP7LkO1ZmIhhtywU1YIwi8qjkbUjiCvDgJ26m55Fi0yQ4yqQYPbSXVt1Z9ExX,OtgDCgyHFX0q0aGrBUis1Dmtep0pAayj3C5U7AP2ZFBsOqH5YjxbFMLEP1pIZ
NcQY3JOn1aG5xgcxNAxVzo1GtVfE6jqsztKOx7Pu8zH9u1XBRVpRzCmN85NmThVzRbFZbz,2017-10-31 13:01:25.071,2117298708,0.5973534,0.7381736,QoP7LkO1ZmIhhtywU1YIwi8qjkbUjiCvDgJ26m55Fi0yQ4yqQYPbSXVt1Z9ExX,aBedBXa9Na5pQZHFuri8D1s62uzpX3dSRSUeluFhX5VggR9XYAjEicvosmVS
9GtUo2NKRY9HDatNlMtKjkhYG7BKQCt55hIVAceXdFWFWY274YRXaM6h4Hu,2017-10-31 13:01:25.071,-2036733428,0.6869354,0.9974308,QoP7LkO1ZmIhhtywU1YIwi8qjkbUjiCvDgJ26m55Fi0yQ4yqQYPbSXVt1Z9ExX,yiGruYDUvEoT0UUzwVdmqTYjVMATxA8W1g4RitvZqNyuXG7aDD4NH2Q7kea
3UdcBoRhT6Eeh93CtOeeWlTDoTFUkZjRmBG5TfSKx2tlZX3auZdCrzyBklR5KvvYwcJOo,2017-10-31 13:01:25.071,589380664,0.20323586,0.0037109256,QoP7LkO1ZmIhhtywU1YIwi8qjkbUjiCvDgJ26m55Fi0yQ4yqQYPbSXVt1Z9ExX,biEmRPOVQc9HUulsQkF6XeNYOXX7RlfmEOfsSI7TXlOAWuXFkeriHGHI8Ry2MJ5
IcN8lXcIo3UjxOD7STAWX5QNWmAZqS3v7CDLW9kHBWGUVxb8twAJ2xGPrVIe7h4jF,2017-10-31 13:01:25.071,-746003384,0.35477173,0.23276949,QoP7LkO1ZmIhhtywU1YIwi8qjkbUjiCvDgJ26m55Fi0yQ4yqQYPbSXVt1Z9ExX,HAkB3rCpZ0GOISI3weN7qjelZ5mqhQPWVAuA3yqGRZpLu9O2PCcWrigHYSUq3
