ID,timestamp,durantion,consumedDisk,consumedCPUrate,status,parentJob
FgHTthJb0aor84zFq105cI5V,2017-10-25 15:08:16.271,-489063551,0.23666012,0.02445054,1123625319,cuwfONjylk7TktCANkyM9e
xrPvy1ixYdttlL8RQ7w8ln54BZ,2017-10-25 15:08:16.271,1407137815,0.71967214,0.5821816,-561014957,cuwfONjylk7TktCANkyM9e
E4l8vqwFUqv5ChYhCgP2rEU,2017-10-25 15:08:16.271,898041300,0.3466835,0.6017279,1682391644,cuwfONjylk7TktCANkyM9e
dXUkkT5AgApIkuNyX4g23s,2017-10-25 15:08:16.271,-279363548,0.4262187,0.7612234,829252929,cuwfONjylk7TktCANkyM9e
ZQYdcbXZeFhmMrPMsF8ajF5T,2017-10-25 15:08:16.271,-2092551921,0.23590171,0.5727414,1296120176,onvxmFVDEVLoD5zcRiDXl4jiI
2Oc3iahKzJvVWCESUZ1yicu,2017-10-25 15:08:16.271,59969690,0.62199503,0.008817971,-1307196899,onvxmFVDEVLoD5zcRiDXl4jiI
YZmWjsI2WgOiL6hvHP6OAFkS,2017-10-25 15:08:16.271,-184449754,0.9385014,0.47777975,-171306069,onvxmFVDEVLoD5zcRiDXl4jiI
th7wmF8mA9Co5wSn3UgXvo,2017-10-25 15:08:16.271,1065921537,0.15090978,0.7588233,2123652969,onvxmFVDEVLoD5zcRiDXl4jiI
EUg7PQfjPqQtRlenjsY7WH5wtv,2017-10-25 15:08:16.271,1296110995,0.14061296,0.21812189,-1715627275,onvxmFVDEVLoD5zcRiDXl4jiI
rLeVZXA8QFhsk0eLBO0IB4g,2017-10-25 15:08:16.271,1722275876,0.029835165,0.9075134,-1960590533,onvxmFVDEVLoD5zcRiDXl4jiI
ZhGoxR9wdL2aWFsq4Nn9Pb,2017-10-25 15:08:16.271,-1342433541,0.07967132,0.7402824,-1101189035,onvxmFVDEVLoD5zcRiDXl4jiI
EzB8t5eYGneoTipxENq5yGY,2017-10-25 15:08:16.271,-1529157736,0.4938392,0.9868394,923658626,onvxmFVDEVLoD5zcRiDXl4jiI
z3FdzouN7E8Zo3Pj5o2lLQGdab,2017-10-25 15:08:16.271,1990981183,0.46932006,0.26856118,-1168482387,onvxmFVDEVLoD5zcRiDXl4jiI
2bXiOHIZSBLStMtcx53uJvZ,2017-10-25 15:08:16.271,469534556,0.00823319,0.014793277,-1298135589,Aw8BR31m500OsxvIUyN9Br
n72v6WxuSQcB2Pz0j25G0X,2017-10-25 15:08:16.271,576144197,0.08660805,0.36628366,1303365099,Aw8BR31m500OsxvIUyN9Br
euKPTB79NUvQEZpUAFhrJdH,2017-10-25 15:08:16.271,1957276370,0.0666942,0.7139009,522625649,Aw8BR31m500OsxvIUyN9Br
mhivxsr3J5jXZLMBvfS1CH,2017-10-25 15:08:16.271,-866385055,0.38552624,0.043751776,-747959648,Aw8BR31m500OsxvIUyN9Br
aPXXS2cvdWtkstrGcqfEGxIG,2017-10-25 15:08:16.272,1810237918,0.6273728,0.14666092,-1230889651,Aw8BR31m500OsxvIUyN9Br
8eLSrqfqy2ysXjX9y63WpB9,2017-10-25 15:08:16.272,1734948377,0.26961958,0.22150958,-1516630435,Aw8BR31m500OsxvIUyN9Br
g8vj5TKAExkWqON3yqBNcH67,2017-10-25 15:08:16.272,-448646117,0.67421854,0.8388996,275017080,Aw8BR31m500OsxvIUyN9Br
AC73AEleidNVom0yVtou2ru,2017-10-25 15:08:16.272,-1730890425,0.6131644,0.068176866,427597044,Aw8BR31m500OsxvIUyN9Br
2iZSyTcdd3fxzp0vI3fsQF7,2017-10-25 15:08:16.272,1972043823,0.14656144,0.2670229,-1202814581,Aw8BR31m500OsxvIUyN9Br
7fTc0rgrQTZm7IGZMVTai33hot,2017-10-25 15:08:16.272,-81226949,0.046540618,0.9508425,1746809715,fnXwbD6GdAuVDASn3HU7NxHC
AL12FfWWETmTU12l4D1ujAc,2017-10-25 15:08:16.272,424776749,0.20494407,0.083363354,-887897766,fnXwbD6GdAuVDASn3HU7NxHC
gOiunMHD5aGRq8sZY1ZbmrW4f,2017-10-25 15:08:16.272,-387399496,0.30197275,0.6485588,601656666,fnXwbD6GdAuVDASn3HU7NxHC
3eEE4VjbxEiCWtyvUFD823NIdG,2017-10-25 15:08:16.272,-579955815,0.59720373,0.6410359,2057439310,fnXwbD6GdAuVDASn3HU7NxHC
46zhnA7u6El2GRHiDQLt25,2017-10-25 15:08:16.272,-1700767006,0.3599313,0.051771104,243223246,fnXwbD6GdAuVDASn3HU7NxHC
uEPjR1diLRsKpXh03uIs4tPpJ2,2017-10-25 15:08:16.272,-2090291091,0.27092564,0.9650705,821610455,fnXwbD6GdAuVDASn3HU7NxHC
cxucft7kFQpQf4wGL0kb0iv,2017-10-25 15:08:16.272,1158226784,0.34251398,0.20029396,74957339,fnXwbD6GdAuVDASn3HU7NxHC
yUJ4BIPfMjZF1R8oY5CgETbX,2017-10-25 15:08:16.272,521331948,0.22666168,0.72847855,1536295830,kecHYtd6qPNukP5a8ejHtR
2NpGcG4kLTgFLWjHYMrPasIC,2017-10-25 15:08:16.272,941565509,0.45743054,0.5133297,-1729073905,kecHYtd6qPNukP5a8ejHtR
yyMEZi47b7qjYVmyZqZtXLiG,2017-10-25 15:08:16.272,1676286408,0.08457309,0.44428533,1189757108,kecHYtd6qPNukP5a8ejHtR
wQECyTAdr0ZZLFWPzdrDXZ5,2017-10-25 15:08:16.272,-1924171242,0.17982358,0.65466285,885437131,kecHYtd6qPNukP5a8ejHtR
LBbeHkmFJ1DE1I72dy7CxBJNS,2017-10-25 15:08:16.272,-1892399566,0.9162598,0.01881814,754489526,kecHYtd6qPNukP5a8ejHtR
UfkgbkbOfPGJhvkxkTWxSrWvV,2017-10-25 15:08:16.272,-2071970120,0.38273758,0.8630267,-950859160,kecHYtd6qPNukP5a8ejHtR
QxsnTmiPV2cLiR8Ax3cCXM,2017-10-25 15:08:16.272,1345553569,0.9552559,0.29738158,-245106133,kecHYtd6qPNukP5a8ejHtR
WQ3FIq9Di0tG05BN2HYeAuLYVd,2017-10-25 15:08:16.272,-2142394075,0.5897944,0.30096835,-1195527933,kecHYtd6qPNukP5a8ejHtR
NT8uXJ7Qhf0SKJdk7rP4YVfKT,2017-10-25 15:08:16.272,644396507,0.8368231,0.6729164,1642211026,xeTrJZQyM8PgyhgtHvv4hpct
DlzgBEXiIXjOyDfyh1HvDovU,2017-10-25 15:08:16.272,1832586141,0.37901568,0.56202394,-863915202,xeTrJZQyM8PgyhgtHvv4hpct
b4wccgodcocpvYpIpWxUlA2,2017-10-25 15:08:16.272,1763812765,0.88847125,0.91953176,-2077453398,xeTrJZQyM8PgyhgtHvv4hpct
q7u74jXHS90RfGcQeNJDBy1,2017-10-25 15:08:16.272,958477149,0.77418816,0.61592907,1993010981,xeTrJZQyM8PgyhgtHvv4hpct
7wjtPGQNz0PrXww3QJjj9SAN2,2017-10-25 15:08:16.272,516023518,0.2671981,0.34204972,-207112860,xeTrJZQyM8PgyhgtHvv4hpct
LfvkLrhy5gIegHbQeND1P5,2017-10-25 15:08:16.273,-390263585,0.790585,0.031548023,-460817336,xeTrJZQyM8PgyhgtHvv4hpct
XpZVRhXVtbX4qCpXTifYSug,2017-10-25 15:08:16.273,932387779,0.9821792,0.17656803,-1305475452,xeTrJZQyM8PgyhgtHvv4hpct
2AfPUw8EdGaKIRVvDKZsmOd3,2017-10-25 15:08:16.273,1676356054,0.61058617,0.7106855,-1825327361,xeTrJZQyM8PgyhgtHvv4hpct
WzT0x6NtGGm7ZalPem6gmN,2017-10-25 15:08:16.273,685249151,0.84220093,0.088977516,889807558,OTzOSZH0xTq6znXYL7vhmDfiO4
Z3ckmm8gZgmNjGAPYabeQDz,2017-10-25 15:08:16.273,-2062209776,0.45769513,0.27270615,-476091476,OTzOSZH0xTq6znXYL7vhmDfiO4
m7xhy11FDFw6tQsyJgyRCF,2017-10-25 15:08:16.273,-328468809,0.2987371,0.61279076,-260253730,OTzOSZH0xTq6znXYL7vhmDfiO4
tK2ttupyubDVx6Jucb9TuDFY,2017-10-25 15:08:16.273,-729331482,0.29962462,0.39652103,1487705161,OTzOSZH0xTq6znXYL7vhmDfiO4
ftvWY9Cu77Oai3oXgH27c04,2017-10-25 15:08:16.273,-282781078,0.03549856,0.8481747,795669235,OTzOSZH0xTq6znXYL7vhmDfiO4
6G9BBRx5S124d2F7rGbe22sFdu,2017-10-25 15:08:16.273,-1844921845,0.7072771,0.4627378,-1850282320,OTzOSZH0xTq6znXYL7vhmDfiO4
uxcP2IQ55JQU4lifQ133R5c,2017-10-25 15:08:16.273,-262891482,2.2423267E-4,0.2949146,1300199107,OTzOSZH0xTq6znXYL7vhmDfiO4
1J2QX716EknoHbBWQWL5fL0TtT,2017-10-25 15:08:16.273,1869285786,0.67121565,0.5918245,-133963768,OTzOSZH0xTq6znXYL7vhmDfiO4
Q8M13fpG49rJQRyReyZrKWm2E,2017-10-25 15:08:16.273,-345314814,0.10836434,0.5538333,-1849742991,OTzOSZH0xTq6znXYL7vhmDfiO4
IZ4IF2rBooFEvlJyQTeGnT,2017-10-25 15:08:16.273,678115501,0.8349276,0.32147747,-1169765700,5nOWmBOYTxpgCHizxAzRULtv
oB9JFUEOqposETOAqwZkdmiNzK,2017-10-25 15:08:16.273,440956508,0.09756565,0.17238367,-3745075,5nOWmBOYTxpgCHizxAzRULtv
L2xx5AeSL7baSoAhqEnPOQ,2017-10-25 15:08:16.273,-670371170,0.0482108,0.51543003,78271381,5nOWmBOYTxpgCHizxAzRULtv
yOqBoGcWoQMfxphgmhse8Suj,2017-10-25 15:08:16.273,-1575411680,0.7473704,0.9440893,-1026496897,5nOWmBOYTxpgCHizxAzRULtv
yudtUEBBpQHm7QetD1QumjNvXC,2017-10-25 15:08:16.273,-1282113621,0.18964589,0.16484338,1898903758,5nOWmBOYTxpgCHizxAzRULtv
Kb6g4Bj1wgKyKJLKrKWm1vx,2017-10-25 15:08:16.273,-1188228236,0.7107147,0.53121287,1548155019,5nOWmBOYTxpgCHizxAzRULtv
xbPOtmCShsnMWyS2a26QTj6j,2017-10-25 15:08:16.273,1374376552,0.5256226,0.08675587,456862937,5nOWmBOYTxpgCHizxAzRULtv
Nu5hx2fIjPYuuvaBpSEKVVl2,2017-10-25 15:08:16.273,1903824133,0.38150662,0.9459106,-241330029,xiCuphy99YSFMgRjYI3J27Kjkj
FqStoIEtWu3tkETij7Y0489q2U,2017-10-25 15:08:16.273,-675565576,0.4715361,0.9017164,-2083757367,xiCuphy99YSFMgRjYI3J27Kjkj
lIlxdR3Tn58tjMYFGCd45p,2017-10-25 15:08:16.273,-2108151564,0.5200562,0.7682369,-1150745106,xiCuphy99YSFMgRjYI3J27Kjkj
BHINOoMs9q7NZ7cESNiIMkmYum,2017-10-25 15:08:16.273,-1532166166,0.5827325,0.44889086,1274400717,xiCuphy99YSFMgRjYI3J27Kjkj
XYT0E7dTjVHkm5jt4qP2JV3ao,2017-10-25 15:08:16.273,-913777857,0.62117153,0.9549834,-894457362,xiCuphy99YSFMgRjYI3J27Kjkj
wqev5HPi0fhkxXcQC4nOpzr3,2017-10-25 15:08:16.273,773220777,0.22001517,0.5410711,-1290637107,xiCuphy99YSFMgRjYI3J27Kjkj
3gTWdzGIsThW73Jj4WHulzmEVw,2017-10-25 15:08:16.273,-1971924138,0.3363725,0.83986235,-846919602,xiCuphy99YSFMgRjYI3J27Kjkj
0XpCh2Pz5QG5zNq0tWMFZnoHx,2017-10-25 15:08:16.273,1533541396,0.06647724,0.65950257,-356353572,3aA20aFSsFDPdpD2Lq2GDJDglW
tbyCGUxNUu1CImBc5AQkZ9K3T,2017-10-25 15:08:16.274,742079743,0.925121,0.29863143,-204235603,3aA20aFSsFDPdpD2Lq2GDJDglW
9SS4DZq8BJFmmG1DJShE60i,2017-10-25 15:08:16.274,935290926,0.53245634,0.9557828,-2007417448,3aA20aFSsFDPdpD2Lq2GDJDglW
qFLmQd3GJeOkDnqwOO9W3kf,2017-10-25 15:08:16.274,-1068488883,0.7255582,0.7237125,1251094315,3aA20aFSsFDPdpD2Lq2GDJDglW
SdSqcFsJ8hMMh655o2sZovcl,2017-10-25 15:08:16.274,-1585979532,0.39590424,0.27780062,1708096749,3aA20aFSsFDPdpD2Lq2GDJDglW
edwQRyyDcGC0zgiYZn0h7Mq,2017-10-25 15:08:16.274,-1382782397,0.33651096,0.12434727,1449205504,3aA20aFSsFDPdpD2Lq2GDJDglW
Ruo2vtxlF5SraKjbpsLY36HTCt,2017-10-25 15:08:16.274,300680873,0.77143717,0.19323254,1806681706,3aA20aFSsFDPdpD2Lq2GDJDglW
U7vLWMzX9HyUifNmH1nkvGFMAJ,2017-10-25 15:08:16.274,405686985,0.255409,0.009287834,-1322867153,3aA20aFSsFDPdpD2Lq2GDJDglW
y8uJXy8gYJiBPQXcF3PjQzg,2017-10-25 15:08:16.274,628229013,0.04123515,0.6107093,-1941889978,3aA20aFSsFDPdpD2Lq2GDJDglW
Bum3weuOpeqGFQnjlbJpGhlZ,2017-10-25 15:08:16.274,-541472655,0.43223083,0.658088,1251148398,bJdK8na1p8T5m894GvPNlD
rqsiJo65KWeRRaRy2F20zltY,2017-10-25 15:08:16.274,-1088993555,0.57811105,0.43251723,66529175,bJdK8na1p8T5m894GvPNlD
wLtH4OXqQA9dwCo7BAX6mDwEJ8,2017-10-25 15:08:16.274,455750395,0.75253904,0.48419392,-1007941218,bJdK8na1p8T5m894GvPNlD
dJ0Gmxaqc83vmItGkVJYfBHhr,2017-10-25 15:08:16.274,-976998697,0.45918512,0.937564,-1634871387,bJdK8na1p8T5m894GvPNlD
IR07uvWWiwJboU0Ru4cEEJZ,2017-10-25 15:08:16.274,850565304,0.7635604,0.038068652,819663512,bJdK8na1p8T5m894GvPNlD
RtUyyKiFoQLOoDX0Ibnzge4f,2017-10-25 15:08:16.274,-1217096728,0.31461245,0.5012794,1327226256,bJdK8na1p8T5m894GvPNlD
X8jxYnYKRzwZ1nyJCdxRFDK,2017-10-25 15:08:16.274,154847973,0.8816151,0.48705316,1333607546,bJdK8na1p8T5m894GvPNlD
qkQyBI8RWVZddhuBaoDkUwOC,2017-10-25 15:08:16.274,1177361626,0.7812963,0.9828807,-423295966,y6GF3iNcekkQq1TuLiG24H
l9dXEhGeu5eUUwUyrqdM6bM,2017-10-25 15:08:16.274,890699080,0.57308245,0.8783472,1157430065,y6GF3iNcekkQq1TuLiG24H
qP1m5h7BIkgCkr5YWPDfrN1Z,2017-10-25 15:08:16.274,-1082066309,0.18954474,0.94446486,-1839998355,y6GF3iNcekkQq1TuLiG24H
LkSaCB2YquPjaAkH72uCLVcPky,2017-10-25 15:08:16.274,735708748,0.6108074,0.720719,-821115486,y6GF3iNcekkQq1TuLiG24H
Oxv8KycrOPZSJ41iITuGtm4,2017-10-25 15:08:16.274,492423674,0.28530556,0.90778977,-1256636649,y6GF3iNcekkQq1TuLiG24H
vmvJSiGLbSJAOiWri9t3zUs,2017-10-25 15:08:16.274,1233676753,0.916913,0.30534613,-1011531354,y6GF3iNcekkQq1TuLiG24H
0U0daSgd9losDmBjVIp27N5,2017-10-25 15:08:16.274,484552241,0.05178815,0.33235264,-305290490,y6GF3iNcekkQq1TuLiG24H
PmyhFCuunNB7qFbmFF2kbvn,2017-10-25 15:08:16.274,673009387,0.44688094,0.9645309,-1862946429,y6GF3iNcekkQq1TuLiG24H
ihppECSx947Uvve95NoBpPv,2017-10-25 15:08:16.274,1401610155,0.16917175,0.70303655,-125889551,kT10OB4a84StWjYarlHGib
htedMFEzilaXE8YkBS3q81,2017-10-25 15:08:16.274,-541983956,0.7576613,0.20021957,-1468743270,kT10OB4a84StWjYarlHGib
QkhjLzfl8DUn7wvo87BxEA,2017-10-25 15:08:16.274,1594535673,0.2153436,0.7899439,-1276713418,kT10OB4a84StWjYarlHGib
nCNe03UM1Iv5TuFvuvc0ISjhR5,2017-10-25 15:08:16.274,-406274417,0.2424069,0.49712437,1796557737,kT10OB4a84StWjYarlHGib
OrFXrT0xtdte2wrkakO8gCEwH,2017-10-25 15:08:16.275,493746241,0.40992898,0.0356763,1538950569,kT10OB4a84StWjYarlHGib
MiEFBqvVWtN4VOGjHR5bPaUfE,2017-10-25 15:08:16.275,309810880,0.015670657,0.33555526,619981512,kT10OB4a84StWjYarlHGib
9ONhvPtOIqKWqwHszuOPdE3mm,2017-10-25 15:08:16.275,1009541108,0.3149727,0.10754293,319439590,kT10OB4a84StWjYarlHGib
8RLHbG8BnzGlof8iMwXyG6zW1,2017-10-25 15:08:16.275,1307535869,0.60478455,0.7040699,-1794716966,QxvnpgD4JQkKGRvsC2DcAOqunt
Q0ghFxRuom3mDXCCNbtP4u,2017-10-25 15:08:16.275,1976854056,0.54886746,0.5685704,-1334764179,QxvnpgD4JQkKGRvsC2DcAOqunt
lHMWoSdYQ3RwsRBv7PeAXOZia,2017-10-25 15:08:16.275,-2022451023,0.6846787,0.1401614,-322447629,QxvnpgD4JQkKGRvsC2DcAOqunt
FA9r2KXJFYtOr8bI5fXdks9js,2017-10-25 15:08:16.275,526932477,0.07799953,0.24271941,-795743727,QxvnpgD4JQkKGRvsC2DcAOqunt
lpB20m0rHQ5xiVlmEVnthLPLi,2017-10-25 15:08:16.275,1663100962,0.51835644,0.2281276,303553998,QxvnpgD4JQkKGRvsC2DcAOqunt
dcaJl6NJBR1nD0VWFTC68i,2017-10-25 15:08:16.275,-2016784092,0.5509129,0.6637644,86339144,QxvnpgD4JQkKGRvsC2DcAOqunt
2WEaNKzuvooi62jf1BixefOS,2017-10-25 15:08:16.275,-934776596,0.6167724,0.25436157,814717186,QxvnpgD4JQkKGRvsC2DcAOqunt
2PeZW1qU3j78Hy9hoVPFDjM,2017-10-25 15:08:16.275,-440576245,0.75628775,0.12669349,887861507,QxvnpgD4JQkKGRvsC2DcAOqunt
2SnpNjdeZrUwgVKWnSDEoXIbYZ,2017-10-25 15:08:16.275,1824505156,0.04079801,0.96851516,-2036944074,QxvnpgD4JQkKGRvsC2DcAOqunt
XBBeqUqw8xF8EGIGwwvp0rDj,2017-10-25 15:08:16.275,-1371939366,0.24986035,0.74014986,-1118316966,DmYsvDt6ekd9Mx9riVPspunw
HkOo0EgWel1G2HzFynWeRtYwr,2017-10-25 15:08:16.275,-62810093,0.9473528,0.19883746,-1453160218,DmYsvDt6ekd9Mx9riVPspunw
f77q2etbLgjJ0LlsN0kkECIwZT,2017-10-25 15:08:16.275,877787926,0.94754094,0.24457139,1195058248,DmYsvDt6ekd9Mx9riVPspunw
ce7TX11x6nIwbmFCAoxmwmlKa,2017-10-25 15:08:16.275,701477306,0.35883313,0.29725915,-17451200,DmYsvDt6ekd9Mx9riVPspunw
g1HrgyyvpxwiQ6ro44pUfTX2,2017-10-25 15:08:16.275,416608684,0.10023594,0.42570662,1396609069,DmYsvDt6ekd9Mx9riVPspunw
h6D2fhNwOTmadQq3oTHpAm,2017-10-25 15:08:16.275,-980229298,0.97689,0.5806261,-89972155,DmYsvDt6ekd9Mx9riVPspunw
Obw6HgzTHqFyvw1eV7vP4oBzj,2017-10-25 15:08:16.275,-1600614428,0.60603786,0.23661971,-1299559927,DmYsvDt6ekd9Mx9riVPspunw
eB09fDO1ekzvzmxUSkj9pNh,2017-10-25 15:08:16.275,820802696,0.719573,0.98734367,1874795027,DmYsvDt6ekd9Mx9riVPspunw
2b4w4H9U6vEnuYhky8GyKFDe,2017-10-25 15:08:16.275,716551952,0.8759019,0.6826999,1190492771,ZVJzoAxClX0umrfj42EZkPEG
j5xcY7DxbB4kLUoWbr0o6i,2017-10-25 15:08:16.275,104183835,0.40670073,0.86945397,1178968064,ZVJzoAxClX0umrfj42EZkPEG
P67Qh5gpU6XEnqFGHvtkL8,2017-10-25 15:08:16.275,1194671753,0.62088746,0.8308292,-825684116,ZVJzoAxClX0umrfj42EZkPEG
CPzxuJVvnxsUwy8UHkn3QbGz,2017-10-25 15:08:16.275,1880764447,0.54173774,0.5693911,-1687260002,ZVJzoAxClX0umrfj42EZkPEG
7gO4uopzikz9XbyPrsf5fW,2017-10-25 15:08:16.275,-451832048,0.97915673,0.06769866,-1109517626,ZVJzoAxClX0umrfj42EZkPEG
PpXH4QCJvlObWpmjn93WKS,2017-10-25 15:08:16.276,1787731454,0.6710625,0.32964224,324424381,ZVJzoAxClX0umrfj42EZkPEG
UCYMd0UaSmq2Mfe7SfKLM34V,2017-10-25 15:08:16.276,521687864,0.50014645,0.28302467,-418575697,ZVJzoAxClX0umrfj42EZkPEG
b4YyIMFGz8uhEjMSCllbVVo,2017-10-25 15:08:16.276,-1748830130,0.8469722,0.42378926,1545482557,ZVJzoAxClX0umrfj42EZkPEG
9X69n3SduPpPsYA19gupS8pbm,2017-10-25 15:08:16.276,-2029710528,0.103471816,0.9411275,-1609631972,zII6npx79PaVh32sP6tQk2dZ
FB1uZYJpqQSzOq8q6BC5vX2,2017-10-25 15:08:16.276,1259806927,0.3291791,0.4294169,-548688634,zII6npx79PaVh32sP6tQk2dZ
J6n3Ge2CvCRSCcOOsGOatNZwrR,2017-10-25 15:08:16.276,1658373522,0.33216202,0.6716096,459820260,zII6npx79PaVh32sP6tQk2dZ
CxQ2ZNXUC63paoAevGaxz1dHG1,2017-10-25 15:08:16.276,-283761514,0.5116906,0.20486146,1929520094,zII6npx79PaVh32sP6tQk2dZ
TqMHJ2vxFyN4EflfitvpvuH,2017-10-25 15:08:16.276,-1260698066,0.40211457,0.34538293,-1580904218,zII6npx79PaVh32sP6tQk2dZ
ioaWeDat38OQ7XNx0v0eAr,2017-10-25 15:08:16.276,1654629099,0.04687625,0.24154353,-802090258,zII6npx79PaVh32sP6tQk2dZ
F6tOYkWSkqginmgHNDGBmFHT,2017-10-25 15:08:16.276,-821171546,0.7669626,0.6508922,-1187000521,zII6npx79PaVh32sP6tQk2dZ
EDPnfiZccVnphpl1dUFKQ3,2017-10-25 15:08:16.276,-660356193,0.89210415,0.8630713,-1052626874,zII6npx79PaVh32sP6tQk2dZ
eyzwOJXSFblu5cVlc6J19U61,2017-10-25 15:08:16.276,-462275112,0.62966603,0.56756896,-332830578,PzOzKVm1aD9HM3ZsfiLZvAPef
mnYbk8WqvSNPOptiGbNNcssJ,2017-10-25 15:08:16.276,-1186904546,0.477687,0.36174482,-1624981946,PzOzKVm1aD9HM3ZsfiLZvAPef
uPhtNGQuxslvJwd5kZIIsANTm,2017-10-25 15:08:16.276,772169491,0.124388576,0.36410105,-1208575791,PzOzKVm1aD9HM3ZsfiLZvAPef
to8mGAmmpZ75nwvxPqHe0EgXwy,2017-10-25 15:08:16.276,-1418603930,0.27087522,0.52047676,-162167414,PzOzKVm1aD9HM3ZsfiLZvAPef
fPlAGXxlcVV7Cc0DQBTw3P,2017-10-25 15:08:16.276,-694868730,0.31744874,0.8039026,-355842638,PzOzKVm1aD9HM3ZsfiLZvAPef
qw8yQfO8MnXowhqPAUvfTW,2017-10-25 15:08:16.276,1524462404,0.6627071,0.71823335,596385927,PzOzKVm1aD9HM3ZsfiLZvAPef
pcTdBYCNqDneLFppyO4NX3kTdz,2017-10-25 15:08:16.276,-258311360,0.6789487,0.7626104,549621300,PzOzKVm1aD9HM3ZsfiLZvAPef
XYarTaV7HeU4moPSET1OGb,2017-10-25 15:08:16.276,-1096460855,0.1565085,0.90619844,878538848,PzOzKVm1aD9HM3ZsfiLZvAPef
oWQ9WtV3ZjPHjcl6gjWMMjM,2017-10-25 15:08:16.276,-876796852,0.6629207,0.08300632,1611667327,ANHOa21yyJ9zxZv9Udl8B7KqZ
9yuLUyuuxOv3xHuqfiztl39H7,2017-10-25 15:08:16.276,1932790536,0.79011405,0.29254484,-329417855,ANHOa21yyJ9zxZv9Udl8B7KqZ
pO3PvUHzGbfGHi1KLSwVZMFku,2017-10-25 15:08:16.276,-202833722,0.2283085,0.35676014,-88675274,ANHOa21yyJ9zxZv9Udl8B7KqZ
B5Va0VNFCa87vpmRKv9B7OGzP,2017-10-25 15:08:16.276,-278753201,0.32190138,0.20693189,-622141694,ANHOa21yyJ9zxZv9Udl8B7KqZ
tkwijYb9UKC2TKdzFRMlPgjuL,2017-10-25 15:08:16.276,-566264441,0.98987025,0.01861316,-1675600334,ANHOa21yyJ9zxZv9Udl8B7KqZ
PLGm4KAqlBV4vqNGp9OEu44,2017-10-25 15:08:16.276,2064680771,0.8535214,0.31114632,717202750,ANHOa21yyJ9zxZv9Udl8B7KqZ
x79qE7A5a9o0rWbDE1tEer,2017-10-25 15:08:16.276,2097043549,0.15635753,0.08183426,1341236458,ANHOa21yyJ9zxZv9Udl8B7KqZ
V4ZPZKpBYbLkVdOdminJ2nVt60,2017-10-25 15:08:16.276,-113021771,0.56936777,0.9032828,-1775114630,ANHOa21yyJ9zxZv9Udl8B7KqZ
I2hPTcGEP0oIqGUk4B9Soe,2017-10-25 15:08:16.277,-1494248176,0.7889778,0.6317794,-910839512,ANHOa21yyJ9zxZv9Udl8B7KqZ
bzKgFOpxJHPGR1mRir5YFLs,2017-10-25 15:08:16.277,1023864353,0.7706817,0.94192237,-1117527781,GKe3UuzWdm6ywKREfUOmY8
1k573HgOYKHJS6nqirmoZ8vlg,2017-10-25 15:08:16.277,-1994205750,0.13867718,0.58473414,543818672,GKe3UuzWdm6ywKREfUOmY8
KXZgDAH6P9bzd5ugsfB13Frr,2017-10-25 15:08:16.277,549091957,0.29856062,0.39222825,-904595760,GKe3UuzWdm6ywKREfUOmY8
2WQ6eOrNSIfeCJYkv7fmok5zM,2017-10-25 15:08:16.277,-125167831,0.3321851,0.08373028,-255289968,GKe3UuzWdm6ywKREfUOmY8
qGikYVfug6WDC32HxgpDEVbn,2017-10-25 15:08:16.277,166851492,0.24241364,0.20408958,-1124584377,GKe3UuzWdm6ywKREfUOmY8
Su4djFX93UVgqOpMdUQCgHNLVv,2017-10-25 15:08:16.277,1944517744,0.8625985,0.9154111,-1336691676,GKe3UuzWdm6ywKREfUOmY8
Mcpc4u7TjqSqeS69qfag4Ie,2017-10-25 15:08:16.277,-1488781591,0.26701915,0.8804003,2019043921,GKe3UuzWdm6ywKREfUOmY8
Jn1CngGyzyCmU2tkD3AkLAr,2017-10-25 15:08:16.277,1041485458,0.08214939,0.18479413,-2097714082,QEpFh6H5RqRwHiyRcXo05tX93q
N4NJe09okwiSGZHyumw7Fl5TK,2017-10-25 15:08:16.277,-1136343798,0.8971922,0.674367,-1975391475,QEpFh6H5RqRwHiyRcXo05tX93q
l6KQj9AonDbLQBYua8T5l1,2017-10-25 15:08:16.277,-1172334083,0.8667815,0.92967534,-2134036172,QEpFh6H5RqRwHiyRcXo05tX93q
qFIeAs8dimzBLShrHHzxhTs5kU,2017-10-25 15:08:16.277,793050838,0.8352772,0.46007514,2038929700,QEpFh6H5RqRwHiyRcXo05tX93q
BSVmCpjQ6uoF5BqMGh0p7b1rC,2017-10-25 15:08:16.277,-1502239052,0.5275211,0.1135537,-1798157219,QEpFh6H5RqRwHiyRcXo05tX93q
EckGO2EzWXUZ2pXAvRaEq9Kz,2017-10-25 15:08:16.277,381246482,0.72685266,0.70238847,-836954056,QEpFh6H5RqRwHiyRcXo05tX93q
2s06NjyUmHXXJvqUU7XPA2,2017-10-25 15:08:16.277,-1486904851,0.41794705,0.8331306,-826669606,QEpFh6H5RqRwHiyRcXo05tX93q
MBOLPybAaFVAZ1N2w3WI9YZQbq,2017-10-25 15:08:16.277,1427978749,0.704131,0.098692775,-1768389489,QEpFh6H5RqRwHiyRcXo05tX93q
2FlBdkSOn0G0mOm90QFGTI,2017-10-25 15:08:16.277,1930962336,0.15597022,0.075751185,-20087493,tKQRPKUCqEolaIXEdv0ucz
